Protein.Group,Protein.Names,Protein,Protein.Description,Sample,Replicate,Counts_sum
P59400,HISX_PSEPK,Hisd,Histidinol dehydrogenase,PP_0815,R2,4455240
P59400,HISX_PSEPK,Hisd,Histidinol dehydrogenase,PP_0815,R3,4827839.41
P59560,Y1352_PSEPK,Pp_1352,UPF0234 protein PP_1352,PP_0815,R1,1567066.72
P59560,Y1352_PSEPK,Pp_1352,UPF0234 protein PP_1352,PP_0815,R2,1742435.44
P59560,Y1352_PSEPK,Pp_1352,UPF0234 protein PP_1352,PP_0815,R3,1446463.46
P59604,ASSY_PSEPK,Argg,Argininosuccinate synthase,PP_0815,R1,20347247.73
P59604,ASSY_PSEPK,Argg,Argininosuccinate synthase,PP_0815,R2,19849342.24
P59604,ASSY_PSEPK,Argg,Argininosuccinate synthase,PP_0815,R3,21210222.28
P59612,ARGJ_PSEPK,Argj,Arginine biosynthesis bifunctional protein ArgJ,PP_0815,R1,2068490.12
P59612,ARGJ_PSEPK,Argj,Arginine biosynthesis bifunctional protein ArgJ,PP_0815,R2,2648470.16
P59612,ARGJ_PSEPK,Argj,Arginine biosynthesis bifunctional protein ArgJ,PP_0815,R3,2006684.86
P59618,ARLY_PSEPK,Argh,Argininosuccinate lyase,PP_0815,R1,5912750.15
P59618,ARLY_PSEPK,Argh,Argininosuccinate lyase,PP_0815,R2,6224948.08
P59618,ARLY_PSEPK,Argh,Argininosuccinate lyase,PP_0815,R3,6481411.36
P65117,IF1_PSEPK,Infa,Translation initiation factor IF-1,PP_0815,R1,3374324.8
P65117,IF1_PSEPK,Infa,Translation initiation factor IF-1,PP_0815,R2,3525713.2
P65117,IF1_PSEPK,Infa,Translation initiation factor IF-1,PP_0815,R3,1902942.78
Q59692,FTSZ_PSEPK,Ftsz,Cell division protein FtsZ,PP_0815,R1,2849545.69
Q59692,FTSZ_PSEPK,Ftsz,Cell division protein FtsZ,PP_0815,R2,2194890.08
Q59692,FTSZ_PSEPK,Ftsz,Cell division protein FtsZ,PP_0815,R3,2388234.44
Q877U6,Q877U6_PSEPK,Pp_1157,Acetolactate synthase,PP_0815,R1,5311898.09
Q877U6,Q877U6_PSEPK,Pp_1157,Acetolactate synthase,PP_0815,R2,4780445.31
Q877U6,Q877U6_PSEPK,Pp_1157,Acetolactate synthase,PP_0815,R3,4974995.67
Q88BW8,ATP6_PSEPK,Atpb,ATP synthase subunit a,PP_0815,R1,214425.63
Q88BW8,ATP6_PSEPK,Atpb,ATP synthase subunit a,PP_0815,R2,195772.48
Q88BW8,ATP6_PSEPK,Atpb,ATP synthase subunit a,PP_0815,R3,161821.69
Q88BW9,ATPL_PSEPK,Atpe,ATP synthase subunit c,PP_0815,R1,2635047
Q88BW9,ATPL_PSEPK,Atpe,ATP synthase subunit c,PP_0815,R2,3144790
Q88BW9,ATPL_PSEPK,Atpe,ATP synthase subunit c,PP_0815,R3,3212779
Q88BX0,ATPF_PSEPK,Atpf,ATP synthase subunit b,PP_0815,R1,10838685.63
Q88BX0,ATPF_PSEPK,Atpf,ATP synthase subunit b,PP_0815,R2,11283878.88
Q88BX0,ATPF_PSEPK,Atpf,ATP synthase subunit b,PP_0815,R3,10490049.6
Q88BX1,ATPD_PSEPK,Atph,ATP synthase subunit delta,PP_0815,R1,3241651.16
Q88BX1,ATPD_PSEPK,Atph,ATP synthase subunit delta,PP_0815,R2,3104678.86
Q88BX1,ATPD_PSEPK,Atph,ATP synthase subunit delta,PP_0815,R3,2807038.87
Q88BX2,ATPA_PSEPK,Atpa,ATP synthase subunit alpha,PP_0815,R1,76526585.63
Q88BX2,ATPA_PSEPK,Atpa,ATP synthase subunit alpha,PP_0815,R2,76960673.64
Q88BX2,ATPA_PSEPK,Atpa,ATP synthase subunit alpha,PP_0815,R3,79707076.58
Q88BX3,ATPG_PSEPK,Atpg,ATP synthase gamma chain,PP_0815,R1,13220818.43
Q88BX3,ATPG_PSEPK,Atpg,ATP synthase gamma chain,PP_0815,R2,11756989.66
Q88BX3,ATPG_PSEPK,Atpg,ATP synthase gamma chain,PP_0815,R3,12007852.59
Q88BX4,ATPB_PSEPK,Atpd,ATP synthase subunit beta,PP_0815,R1,81999178.33
Q88BX4,ATPB_PSEPK,Atpd,ATP synthase subunit beta,PP_0815,R2,78680683.44
Q88BX4,ATPB_PSEPK,Atpd,ATP synthase subunit beta,PP_0815,R3,80363514.8
Q88BX5,ATPE_PSEPK,Atpc,ATP synthase epsilon chain,PP_0815,R1,6383210
Q88BX5,ATPE_PSEPK,Atpc,ATP synthase epsilon chain,PP_0815,R2,6245725
Q88BX5,ATPE_PSEPK,Atpc,ATP synthase epsilon chain,PP_0815,R3,5437694
Q88BX6,GLMU_PSEPK,Glmu,Bifunctional protein GlmU,PP_0815,R1,3295320.96
Q88BX6,GLMU_PSEPK,Glmu,Bifunctional protein GlmU,PP_0815,R2,3280632.14
Q88BX6,GLMU_PSEPK,Glmu,Bifunctional protein GlmU,PP_0815,R3,3249941.47
Q88BX8,GLMS_PSEPK,Glms,Glutamine--fructose-6-phosphate aminotransferase [isomerizing],PP_0815,R1,1895470.21
Q88BX8,GLMS_PSEPK,Glms,Glutamine--fructose-6-phosphate aminotransferase [isomerizing],PP_0815,R2,2042112.42
Q88BX8,GLMS_PSEPK,Glms,Glutamine--fructose-6-phosphate aminotransferase [isomerizing],PP_0815,R3,1689052.3
Q88BY9,Q88BY9_PSEPK,Pp_5395,N(4)-bis(aminopropyl)spermidine synthase C-terminal domain-containing protein,PP_0815,R1,2115797
Q88BY9,Q88BY9_PSEPK,Pp_5395,N(4)-bis(aminopropyl)spermidine synthase C-terminal domain-containing protein,PP_0815,R2,2219788
Q88BY9,Q88BY9_PSEPK,Pp_5395,N(4)-bis(aminopropyl)spermidine synthase C-terminal domain-containing protein,PP_0815,R3,2144480.29
Q88BZ1,Q88BZ1_PSEPK,Pp_5392,Beta-propeller fold lactonase family protein,PP_0815,R1,188959.04
Q88BZ1,Q88BZ1_PSEPK,Pp_5392,Beta-propeller fold lactonase family protein,PP_0815,R2,967621.28
Q88BZ1,Q88BZ1_PSEPK,Pp_5392,Beta-propeller fold lactonase family protein,PP_0815,R3,977703.56
Q88BZ2,Q88BZ2_PSEPK,Pp_5391,Uncharacterized protein,PP_0815,R1,287058.36
Q88BZ2,Q88BZ2_PSEPK,Pp_5391,Uncharacterized protein,PP_0815,R2,412081.68
Q88BZ2,Q88BZ2_PSEPK,Pp_5391,Uncharacterized protein,PP_0815,R3,34495.74
Q88C00,Q88C00_PSEPK,Copr-ii,Transcriptional activator protein,PP_0815,R1,130802.26
Q88C00,Q88C00_PSEPK,Copr-ii,Transcriptional activator protein,PP_0815,R2,57502.34
Q88C00,Q88C00_PSEPK,Copr-ii,Transcriptional activator protein,PP_0815,R3,50912.37
Q88C03,Q88C03_PSEPK,Copa-ii,Copper resistance protein A,PP_0815,R1,686258.35
Q88C03,Q88C03_PSEPK,Copa-ii,Copper resistance protein A,PP_0815,R2,1112028.76
Q88C03,Q88C03_PSEPK,Copa-ii,Copper resistance protein A,PP_0815,R3,677983.86
Q88C04,Q88C04_PSEPK,Copb-ii,Copper resistance protein B,PP_0815,R1,1380020.26
Q88C04,Q88C04_PSEPK,Copb-ii,Copper resistance protein B,PP_0815,R2,1583597.46
Q88C04,Q88C04_PSEPK,Copb-ii,Copper resistance protein B,PP_0815,R3,1888524.29
Q88C05,Q88C05_PSEPK,Pp_5378,Metal-binding protein,PP_0815,R1,847637
Q88C05,Q88C05_PSEPK,Pp_5378,Metal-binding protein,PP_0815,R2,819534
Q88C05,Q88C05_PSEPK,Pp_5378,Metal-binding protein,PP_0815,R3,752306
Q88C17,Q88C17_PSEPK,Lpd,Dihydrolipoyl dehydrogenase,PP_0815,R1,333210.83
Q88C17,Q88C17_PSEPK,Lpd,Dihydrolipoyl dehydrogenase,PP_0815,R2,482053.1
Q88C17,Q88C17_PSEPK,Lpd,Dihydrolipoyl dehydrogenase,PP_0815,R3,360649.59
Q88C18,Q88C18_PSEPK,Pp_5365,Fatty acid methyltransferase,PP_0815,R1,61915.55
Q88C18,Q88C18_PSEPK,Pp_5365,Fatty acid methyltransferase,PP_0815,R2,483685.66
Q88C18,Q88C18_PSEPK,Pp_5365,Fatty acid methyltransferase,PP_0815,R3,72842.75
Q88C29,Q88C29_PSEPK,Pp_5354,Cell wall assembly protein,PP_0815,R1,370618
Q88C29,Q88C29_PSEPK,Pp_5354,Cell wall assembly protein,PP_0815,R2,310780
Q88C29,Q88C29_PSEPK,Pp_5354,Cell wall assembly protein,PP_0815,R3,5749.29
Q88C30,Q88C30_PSEPK,Pp_5353,Tim44-like domain-containing protein,PP_0815,R1,3841247.56
Q88C30,Q88C30_PSEPK,Pp_5353,Tim44-like domain-containing protein,PP_0815,R2,4342014.96
Q88C30,Q88C30_PSEPK,Pp_5353,Tim44-like domain-containing protein,PP_0815,R3,594726.67
Q88C31,Q88C31_PSEPK,Uvrd,DNA 3'-5' helicase,PP_0815,R1,1716452.42
Q88C31,Q88C31_PSEPK,Uvrd,DNA 3'-5' helicase,PP_0815,R2,1754003.12
Q88C31,Q88C31_PSEPK,Uvrd,DNA 3'-5' helicase,PP_0815,R3,1307156.75
Q88C32,Q88C32_PSEPK,Zwf,Glucose-6-phosphate 1-dehydrogenase,PP_0815,R1,33522.83
Q88C32,Q88C32_PSEPK,Zwf,Glucose-6-phosphate 1-dehydrogenase,PP_0815,R2,75778.6
Q88C32,Q88C32_PSEPK,Zwf,Glucose-6-phosphate 1-dehydrogenase,PP_0815,R3,113405.1
Q88C36,Q88C36_PSEPK,Pyca,Pyruvate carboxylase subunit A,PP_0815,R1,9030335.66
Q88C36,Q88C36_PSEPK,Pyca,Pyruvate carboxylase subunit A,PP_0815,R2,7071828.64
Q88C36,Q88C36_PSEPK,Pyca,Pyruvate carboxylase subunit A,PP_0815,R3,7654094.16
Q88C37,Q88C37_PSEPK,Pycb,Pyruvate carboxylase subunit B,PP_0815,R1,12192185.78
Q88C37,Q88C37_PSEPK,Pycb,Pyruvate carboxylase subunit B,PP_0815,R2,9527475.84
Q88C37,Q88C37_PSEPK,Pycb,Pyruvate carboxylase subunit B,PP_0815,R3,10075724.42
Q88C38,Q88C38_PSEPK,Pp_5345,"Acetyltransferase, GNAT family",PP_0815,R1,184907.8
Q88C38,Q88C38_PSEPK,Pp_5345,"Acetyltransferase, GNAT family",PP_0815,R2,185297.6
Q88C38,Q88C38_PSEPK,Pp_5345,"Acetyltransferase, GNAT family",PP_0815,R3,138728.6
Q88C42,Q88C42_PSEPK,Potf-iv,Putrescine-binding periplasmic protein,PP_0815,R1,29595.78
Q88C42,Q88C42_PSEPK,Potf-iv,Putrescine-binding periplasmic protein,PP_0815,R2,33729.1
Q88C42,Q88C42_PSEPK,Potf-iv,Putrescine-binding periplasmic protein,PP_0815,R3,34495.74
Q88C43,Q88C43_PSEPK,Apha,Acetylpolyamine aminohydrolase,PP_0815,R1,19730.52
Q88C43,Q88C43_PSEPK,Apha,Acetylpolyamine aminohydrolase,PP_0815,R2,16331.52
Q88C43,Q88C43_PSEPK,Apha,Acetylpolyamine aminohydrolase,PP_0815,R3,22997.16
Q88C45,Q88C45_PSEPK,Aspa,Aspartate ammonia-lyase,PP_0815,R1,896428.36
Q88C45,Q88C45_PSEPK,Aspa,Aspartate ammonia-lyase,PP_0815,R2,749686.26
Q88C45,Q88C45_PSEPK,Aspa,Aspartate ammonia-lyase,PP_0815,R3,815275.48
Q88C47,Q88C47_PSEPK,Pure,N5-carboxyaminoimidazole ribonucleotide mutase,PP_0815,R1,1783540.13
Q88C47,Q88C47_PSEPK,Pure,N5-carboxyaminoimidazole ribonucleotide mutase,PP_0815,R2,1664868.46
Q88C47,Q88C47_PSEPK,Pure,N5-carboxyaminoimidazole ribonucleotide mutase,PP_0815,R3,1326039.06
Q88C48,Q88C48_PSEPK,Purk,N5-carboxyaminoimidazole ribonucleotide synthase,PP_0815,R1,2026124.03
Q88C48,Q88C48_PSEPK,Purk,N5-carboxyaminoimidazole ribonucleotide synthase,PP_0815,R2,2457683.68
Q88C48,Q88C48_PSEPK,Purk,N5-carboxyaminoimidazole ribonucleotide synthase,PP_0815,R3,2577295.09
Q88C51,Q88C51_PSEPK,Pp_5332,Putative glucose-6-phosphate 1-epimerase,PP_0815,R1,521069.89
Q88C51,Q88C51_PSEPK,Pp_5332,Putative glucose-6-phosphate 1-epimerase,PP_0815,R2,594576.76
Q88C51,Q88C51_PSEPK,Pp_5332,Putative glucose-6-phosphate 1-epimerase,PP_0815,R3,1319864.58
Q88C52,Q88C52_PSEPK,Pp_5331,Long-chain acyl-CoA thioester hydrolase,PP_0815,R1,70642.06
Q88C52,Q88C52_PSEPK,Pp_5331,Long-chain acyl-CoA thioester hydrolase,PP_0815,R2,55419.06
Q88C52,Q88C52_PSEPK,Pp_5331,Long-chain acyl-CoA thioester hydrolase,PP_0815,R3,17247.87
Q88C54,Q88C54_PSEPK,Pp_5329,Phosphate-binding protein,PP_0815,R1,671332.83
Q88C54,Q88C54_PSEPK,Pp_5329,Phosphate-binding protein,PP_0815,R2,659330.06
Q88C54,Q88C54_PSEPK,Pp_5329,Phosphate-binding protein,PP_0815,R3,675470.49
Q88C58,Q88C58_PSEPK,Phou,Phosphate-specific transport system accessory protein PhoU,PP_0815,R1,79045.36
Q88C58,Q88C58_PSEPK,Phou,Phosphate-specific transport system accessory protein PhoU,PP_0815,R2,98493.66
Q88C58,Q88C58_PSEPK,Phou,Phosphate-specific transport system accessory protein PhoU,PP_0815,R3,130849.58
Q88C59,Q88C59_PSEPK,Pp_5324,Response regulator,PP_0815,R1,885712.33
Q88C59,Q88C59_PSEPK,Pp_5324,Response regulator,PP_0815,R2,766163.96
Q88C59,Q88C59_PSEPK,Pp_5324,Response regulator,PP_0815,R3,1002601.4
Q88C61,Q88C61_PSEPK,Pp_5322,Metal ion transporter,PP_0815,R1,65362.06
Q88C61,Q88C61_PSEPK,Pp_5322,Metal ion transporter,PP_0815,R2,12248.64
Q88C61,Q88C61_PSEPK,Pp_5322,Metal ion transporter,PP_0815,R3,17247.87
Q88C64,Q88C64_PSEPK,Pp_5319,Lipoprotein,PP_0815,R1,295206.89
Q88C64,Q88C64_PSEPK,Pp_5319,Lipoprotein,PP_0815,R2,106482.54
Q88C64,Q88C64_PSEPK,Pp_5319,Lipoprotein,PP_0815,R3,22997.16
Q88C69,Q88C69_PSEPK,Alkt,Rubredoxin-NAD(+) reductase,PP_0815,R1,237238.6
Q88C69,Q88C69_PSEPK,Alkt,Rubredoxin-NAD(+) reductase,PP_0815,R2,173384.38
Q88C69,Q88C69_PSEPK,Alkt,Rubredoxin-NAD(+) reductase,PP_0815,R3,126197.58
Q88C70,Q88C70_PSEPK,Hupa,DNA-binding protein HU-alpha,PP_0815,R1,586055.29
Q88C70,Q88C70_PSEPK,Hupa,DNA-binding protein HU-alpha,PP_0815,R2,512562.12
Q88C70,Q88C70_PSEPK,Hupa,DNA-binding protein HU-alpha,PP_0815,R3,609758.67
Q88C72,Q88C72_PSEPK,Pp_5311,Signal transduction protein,PP_0815,R1,859427.78
Q88C72,Q88C72_PSEPK,Pp_5311,Signal transduction protein,PP_0815,R2,1167585.72
Q88C72,Q88C72_PSEPK,Pp_5311,Signal transduction protein,PP_0815,R3,873413.34
Q88C73,Q88C73_PSEPK,Recg,ATP-dependent DNA helicase RecG,PP_0815,R1,220230.6
Q88C73,Q88C73_PSEPK,Recg,ATP-dependent DNA helicase RecG,PP_0815,R2,146022.5
Q88C73,Q88C73_PSEPK,Recg,ATP-dependent DNA helicase RecG,PP_0815,R3,217602.2
Q88C74,Q88C74_PSEPK,Oxyr,Hydrogen peroxide-inducible genes activator,PP_0815,R1,1153828.16
Q88C74,Q88C74_PSEPK,Oxyr,Hydrogen peroxide-inducible genes activator,PP_0815,R2,1272802.06
Q88C74,Q88C74_PSEPK,Oxyr,Hydrogen peroxide-inducible genes activator,PP_0815,R3,1054325.88
Q88C75,Q88C75_PSEPK,Tonb,Protein TonB,PP_0815,R1,91571.7
Q88C75,Q88C75_PSEPK,Tonb,Protein TonB,PP_0815,R2,69872.48
Q88C75,Q88C75_PSEPK,Tonb,Protein TonB,PP_0815,R3,48743.09
Q88C77,Q88C77_PSEPK,Exbb,Biopolymer transport protein ExbB,PP_0815,R1,157571.03
Q88C77,Q88C77_PSEPK,Exbb,Biopolymer transport protein ExbB,PP_0815,R2,131411.98
Q88C77,Q88C77_PSEPK,Exbb,Biopolymer transport protein ExbB,PP_0815,R3,133416.89
Q88C78,Q88C78_PSEPK,Pp_5305,Epimerase/dehydratase-related protein,PP_0815,R1,161132.63
Q88C78,Q88C78_PSEPK,Pp_5305,Epimerase/dehydratase-related protein,PP_0815,R2,287499.3
Q88C78,Q88C78_PSEPK,Pp_5305,Epimerase/dehydratase-related protein,PP_0815,R3,408543
Q88C79,Q88C79_PSEPK,Pp_5304,Lipoprotein,PP_0815,R1,2101374.06
Q88C79,Q88C79_PSEPK,Pp_5304,Lipoprotein,PP_0815,R2,1987327.08
Q88C79,Q88C79_PSEPK,Pp_5304,Lipoprotein,PP_0815,R3,2154388.6
Q88C80,Q88C80_PSEPK,Rida,Aminoacrylate/iminopropionate hydrolase/deaminase,PP_0815,R1,10038968
Q88C80,Q88C80_PSEPK,Rida,Aminoacrylate/iminopropionate hydrolase/deaminase,PP_0815,R2,10448430
Q88C80,Q88C80_PSEPK,Rida,Aminoacrylate/iminopropionate hydrolase/deaminase,PP_0815,R3,8160415
Q88C81,Q88C81_PSEPK,Spot,"guanosine-3',5'-bis(diphosphate) 3'-diphosphatase",PP_0815,R1,1051396.01
Q88C81,Q88C81_PSEPK,Spot,"guanosine-3',5'-bis(diphosphate) 3'-diphosphatase",PP_0815,R2,1011097.66
Q88C81,Q88C81_PSEPK,Spot,"guanosine-3',5'-bis(diphosphate) 3'-diphosphatase",PP_0815,R3,1349035.74
Q88C82,RPOZ_PSEPK,Rpoz,DNA-directed RNA polymerase subunit omega,PP_0815,R1,1264523
Q88C82,RPOZ_PSEPK,Rpoz,DNA-directed RNA polymerase subunit omega,PP_0815,R2,1272875.4
Q88C82,RPOZ_PSEPK,Rpoz,DNA-directed RNA polymerase subunit omega,PP_0815,R3,1085783.9
Q88C84,Q88C84_PSEPK,Puua-ii,Glutamate-putrescine ligase,PP_0815,R1,4932.63
Q88C84,Q88C84_PSEPK,Puua-ii,Glutamate-putrescine ligase,PP_0815,R2,4082.88
Q88C84,Q88C84_PSEPK,Puua-ii,Glutamate-putrescine ligase,PP_0815,R3,206801
Q88C87,KGUA_PSEPK,Gmk,Guanylate kinase,PP_0815,R1,627522.3
Q88C87,KGUA_PSEPK,Gmk,Guanylate kinase,PP_0815,R2,561962.7
Q88C87,KGUA_PSEPK,Gmk,Guanylate kinase,PP_0815,R3,665066.19
Q88C88,Q88C88_PSEPK,Pp_5295,YicC family protein,PP_0815,R1,1926611.56
Q88C88,Q88C88_PSEPK,Pp_5295,YicC family protein,PP_0815,R2,1474468.4
Q88C88,Q88C88_PSEPK,Pp_5295,YicC family protein,PP_0815,R3,1661936.67
Q88C89,RNPH_PSEPK,Rph,Ribonuclease PH,PP_0815,R1,309749.93
Q88C89,RNPH_PSEPK,Rph,Ribonuclease PH,PP_0815,R2,250796.76
Q88C89,RNPH_PSEPK,Rph,Ribonuclease PH,PP_0815,R3,277459.58
Q88C91,Q88C91_PSEPK,Pp_5292,Catabolite repression control protein,PP_0815,R1,1767969.83
Q88C91,Q88C91_PSEPK,Pp_5292,Catabolite repression control protein,PP_0815,R2,1688353.2
Q88C91,Q88C91_PSEPK,Pp_5292,Catabolite repression control protein,PP_0815,R3,1638545.69
Q88C92,PYRE_PSEPK,Pyre,Orotate phosphoribosyltransferase,PP_0815,R1,2256446.63
Q88C92,PYRE_PSEPK,Pyre,Orotate phosphoribosyltransferase,PP_0815,R2,2214383.88
Q88C92,PYRE_PSEPK,Pyre,Orotate phosphoribosyltransferase,PP_0815,R3,2142166.29
Q88C93,ALGC_PSEPK,Algc,Phosphomannomutase/phosphoglucomutase,PP_0815,R1,860296.1
Q88C93,ALGC_PSEPK,Algc,Phosphomannomutase/phosphoglucomutase,PP_0815,R2,885735.4
Q88C93,ALGC_PSEPK,Algc,Phosphomannomutase/phosphoglucomutase,PP_0815,R3,959149.5
Q88C95,DUT_PSEPK,Dut,Deoxyuridine 5'-triphosphate nucleotidohydrolase,PP_0815,R1,239183.7
Q88C95,DUT_PSEPK,Dut,Deoxyuridine 5'-triphosphate nucleotidohydrolase,PP_0815,R2,197170.88
Q88C95,DUT_PSEPK,Dut,Deoxyuridine 5'-triphosphate nucleotidohydrolase,PP_0815,R3,177847.29
Q88C96,Q88C96_PSEPK,Dfp,Coenzyme A biosynthesis bifunctional protein CoaBC,PP_0815,R1,881446.28
Q88C96,Q88C96_PSEPK,Dfp,Coenzyme A biosynthesis bifunctional protein CoaBC,PP_0815,R2,819023.88
Q88C96,Q88C96_PSEPK,Dfp,Coenzyme A biosynthesis bifunctional protein CoaBC,PP_0815,R3,1003194.25
Q88C98,Q88C98_PSEPK,Dppa-iv,Periplasmic dipeptide transport protein,PP_0815,R1,2377389.79
Q88C98,Q88C98_PSEPK,Dppa-iv,Periplasmic dipeptide transport protein,PP_0815,R2,1310635.9
Q88C98,Q88C98_PSEPK,Dppa-iv,Periplasmic dipeptide transport protein,PP_0815,R3,2215608.38
Q88C99,RL28_PSEPK,Rpmb,Large ribosomal subunit protein bL28,PP_0815,R1,8923925.8
Q88C99,RL28_PSEPK,Rpmb,Large ribosomal subunit protein bL28,PP_0815,R2,9163279.88
Q88C99,RL28_PSEPK,Rpmb,Large ribosomal subunit protein bL28,PP_0815,R3,8869249.69
Q88CA0,RL33_PSEPK,Rpmg,Large ribosomal subunit protein bL33,PP_0815,R1,3318744
Q88CA0,RL33_PSEPK,Rpmg,Large ribosomal subunit protein bL33,PP_0815,R2,3207545
Q88CA0,RL33_PSEPK,Rpmg,Large ribosomal subunit protein bL33,PP_0815,R3,3110617
Q88CA2,Q88CA2_PSEPK,Pp_5279,(S)-ureidoglycine aminohydrolase cupin domain-containing protein,PP_0815,R1,305753.6
Q88CA2,Q88CA2_PSEPK,Pp_5279,(S)-ureidoglycine aminohydrolase cupin domain-containing protein,PP_0815,R2,276640.7
Q88CA2,Q88CA2_PSEPK,Pp_5279,(S)-ureidoglycine aminohydrolase cupin domain-containing protein,PP_0815,R3,317595.4
Q88CA3,Q88CA3_PSEPK,Kaub,4-guanidinobutyraldehyde dehydrogenase,PP_0815,R1,1911249.13
Q88CA3,Q88CA3_PSEPK,Kaub,4-guanidinobutyraldehyde dehydrogenase,PP_0815,R2,2002903.76
Q88CA3,Q88CA3_PSEPK,Kaub,4-guanidinobutyraldehyde dehydrogenase,PP_0815,R3,2032869.29
Q88CA8,Q88CA8_PSEPK,Pp_5273,Oxidoreductase,PP_0815,R1,526625.9
Q88CA8,Q88CA8_PSEPK,Pp_5273,Oxidoreductase,PP_0815,R2,215925.88
Q88CA8,Q88CA8_PSEPK,Pp_5273,Oxidoreductase,PP_0815,R3,390134.89
Q88CB0,Q88CB0_PSEPK,Lrp,Leucine-responsive regulatory protein,PP_0815,R1,510473.8
Q88CB0,Q88CB0_PSEPK,Lrp,Leucine-responsive regulatory protein,PP_0815,R2,556354.6
Q88CB0,Q88CB0_PSEPK,Lrp,Leucine-responsive regulatory protein,PP_0815,R3,458373.6
Q88CB1,DADA2_PSEPK,Dada2,D-amino acid dehydrogenase 2,PP_0815,R1,456232.52
Q88CB1,DADA2_PSEPK,Dada2,D-amino acid dehydrogenase 2,PP_0815,R2,172416.28
Q88CB1,DADA2_PSEPK,Dada2,D-amino acid dehydrogenase 2,PP_0815,R3,417756.16
Q88CB2,DADX_PSEPK,Dadx,"Alanine racemase, catabolic",PP_0815,R1,510034.33
Q88CB2,DADX_PSEPK,Dadx,"Alanine racemase, catabolic",PP_0815,R2,523565.78
Q88CB2,DADX_PSEPK,Dadx,"Alanine racemase, catabolic",PP_0815,R3,481687.58
Q88CB4,Q88CB4_PSEPK,Pp_5267,Cytochrome c5,PP_0815,R1,3223161.63
Q88CB4,Q88CB4_PSEPK,Pp_5267,Cytochrome c5,PP_0815,R2,3263230.88
Q88CB4,Q88CB4_PSEPK,Pp_5267,Cytochrome c5,PP_0815,R3,84430.65
Q88CB6,XPT_PSEPK,Xpt,Xanthine phosphoribosyltransferase,PP_0815,R1,1677588.83
Q88CB6,XPT_PSEPK,Xpt,Xanthine phosphoribosyltransferase,PP_0815,R2,1671634.68
Q88CB6,XPT_PSEPK,Xpt,Xanthine phosphoribosyltransferase,PP_0815,R3,1652178.18
Q88CC3,Q88CC3_PSEPK,Amab,aldehyde dehydrogenase (NAD(+)),PP_0815,R1,537172.52
Q88CC3,Q88CC3_PSEPK,Amab,aldehyde dehydrogenase (NAD(+)),PP_0815,R2,517995.64
Q88CC3,Q88CC3_PSEPK,Amab,aldehyde dehydrogenase (NAD(+)),PP_0815,R3,410702.16
Q88CC9,Q88CC9_PSEPK,Pp_5252,Amidohydrolase 3 domain-containing protein,PP_0815,R1,4932.63
Q88CC9,Q88CC9_PSEPK,Pp_5252,Amidohydrolase 3 domain-containing protein,PP_0815,R2,4082.88
Q88CC9,Q88CC9_PSEPK,Pp_5252,Amidohydrolase 3 domain-containing protein,PP_0815,R3,5749.29
Q88CE6,Q88CE6_PSEPK,Ubik,Ubiquinone biosynthesis accessory factor UbiK,PP_0815,R1,376773.26
Q88CE6,Q88CE6_PSEPK,Ubik,Ubiquinone biosynthesis accessory factor UbiK,PP_0815,R2,392326.76
Q88CE6,Q88CE6_PSEPK,Ubik,Ubiquinone biosynthesis accessory factor UbiK,PP_0815,R3,22997.16
Q88CE7,Q88CE7_PSEPK,Glnk,Activator of NRII(GlnL/NtrB) phosphatase,PP_0815,R1,13388115.43
Q88CE7,Q88CE7_PSEPK,Glnk,Activator of NRII(GlnL/NtrB) phosphatase,PP_0815,R2,13452023.48
Q88CE7,Q88CE7_PSEPK,Glnk,Activator of NRII(GlnL/NtrB) phosphatase,PP_0815,R3,10971558.77
Q88CE8,Q88CE8_PSEPK,Amtb,Ammonium transporter,PP_0815,R1,1246494.63
Q88CE8,Q88CE8_PSEPK,Amtb,Ammonium transporter,PP_0815,R2,1363587.88
Q88CE8,Q88CE8_PSEPK,Amtb,Ammonium transporter,PP_0815,R3,1500668.5
Q88CE9,Q88CE9_PSEPK,Pp_5232,Transcriptional regulator SutA RNAP-binding domain-containing protein,PP_0815,R1,166834.26
Q88CE9,Q88CE9_PSEPK,Pp_5232,Transcriptional regulator SutA RNAP-binding domain-containing protein,PP_0815,R2,415878.88
Q88CE9,Q88CE9_PSEPK,Pp_5232,Transcriptional regulator SutA RNAP-binding domain-containing protein,PP_0815,R3,17247.87
Q88CF0,Q88CF0_PSEPK,Had,(S)-2-haloacid dehalogenase,PP_0815,R1,727742.13
Q88CF0,Q88CF0_PSEPK,Had,(S)-2-haloacid dehalogenase,PP_0815,R2,875791.78
Q88CF0,Q88CF0_PSEPK,Had,(S)-2-haloacid dehalogenase,PP_0815,R3,893124.09
Q88CF2,Q88CF2_PSEPK,Pp_5229,DUF484 family protein,PP_0815,R1,281262.34
Q88CF2,Q88CF2_PSEPK,Pp_5229,DUF484 family protein,PP_0815,R2,216088.7
Q88CF2,Q88CF2_PSEPK,Pp_5229,DUF484 family protein,PP_0815,R3,277959.36
Q88CF3,DAPF_PSEPK,Dapf,Diaminopimelate epimerase,PP_0815,R1,479795.63
Q88CF3,DAPF_PSEPK,Dapf,Diaminopimelate epimerase,PP_0815,R2,499221
Q88CF3,DAPF_PSEPK,Dapf,Diaminopimelate epimerase,PP_0815,R3,438381.69
