Protein.Group,Protein.Names,Protein,Protein.Description,Sample,Replicate,Counts_sum
P59618,ARLY_PSEPK,Argh,Argininosuccinate lyase,Control,R3,2571164.8
P65117,IF1_PSEPK,Infa,Translation initiation factor IF-1,Control,R1,1519895.4
P65117,IF1_PSEPK,Infa,Translation initiation factor IF-1,Control,R2,1609715.74
P65117,IF1_PSEPK,Infa,Translation initiation factor IF-1,Control,R3,1530588
Q59692,FTSZ_PSEPK,Ftsz,Cell division protein FtsZ,Control,R1,1735354.7
Q59692,FTSZ_PSEPK,Ftsz,Cell division protein FtsZ,Control,R2,1731563.68
Q59692,FTSZ_PSEPK,Ftsz,Cell division protein FtsZ,Control,R3,1792354.6
Q877U6,Q877U6_PSEPK,Pp_1157,Acetolactate synthase,Control,R1,2618417.9
Q877U6,Q877U6_PSEPK,Pp_1157,Acetolactate synthase,Control,R2,2576288.62
Q877U6,Q877U6_PSEPK,Pp_1157,Acetolactate synthase,Control,R3,2482643.7
Q88BW8,ATP6_PSEPK,Atpb,ATP synthase subunit a,Control,R1,401368.1
Q88BW8,ATP6_PSEPK,Atpb,ATP synthase subunit a,Control,R2,464324.04
Q88BW8,ATP6_PSEPK,Atpb,ATP synthase subunit a,Control,R3,410830.4
Q88BW9,ATPL_PSEPK,Atpe,ATP synthase subunit c,Control,R1,1768788
Q88BW9,ATPL_PSEPK,Atpe,ATP synthase subunit c,Control,R2,2160695
Q88BW9,ATPL_PSEPK,Atpe,ATP synthase subunit c,Control,R3,1858120
Q88BX0,ATPF_PSEPK,Atpf,ATP synthase subunit b,Control,R1,3746898.9
Q88BX0,ATPF_PSEPK,Atpf,ATP synthase subunit b,Control,R2,3821222.28
Q88BX0,ATPF_PSEPK,Atpf,ATP synthase subunit b,Control,R3,3827588.3
Q88BX1,ATPD_PSEPK,Atph,ATP synthase subunit delta,Control,R1,1158316.7
Q88BX1,ATPD_PSEPK,Atph,ATP synthase subunit delta,Control,R2,1009327.82
Q88BX1,ATPD_PSEPK,Atph,ATP synthase subunit delta,Control,R3,1022139
Q88BX2,ATPA_PSEPK,Atpa,ATP synthase subunit alpha,Control,R1,28569652
Q88BX2,ATPA_PSEPK,Atpa,ATP synthase subunit alpha,Control,R2,29792611.5
Q88BX2,ATPA_PSEPK,Atpa,ATP synthase subunit alpha,Control,R3,29288693.5
Q88BX3,ATPG_PSEPK,Atpg,ATP synthase gamma chain,Control,R1,4450438
Q88BX3,ATPG_PSEPK,Atpg,ATP synthase gamma chain,Control,R2,4380605
Q88BX3,ATPG_PSEPK,Atpg,ATP synthase gamma chain,Control,R3,4729763
Q88BX4,ATPB_PSEPK,Atpd,ATP synthase subunit beta,Control,R1,32334954
Q88BX4,ATPB_PSEPK,Atpd,ATP synthase subunit beta,Control,R2,33030564.04
Q88BX4,ATPB_PSEPK,Atpd,ATP synthase subunit beta,Control,R3,34260681.8
Q88BX5,ATPE_PSEPK,Atpc,ATP synthase epsilon chain,Control,R1,1883356
Q88BX5,ATPE_PSEPK,Atpc,ATP synthase epsilon chain,Control,R2,1658821.04
Q88BX5,ATPE_PSEPK,Atpc,ATP synthase epsilon chain,Control,R3,1993790
Q88BX6,GLMU_PSEPK,Glmu,Bifunctional protein GlmU,Control,R1,1051036.9
Q88BX6,GLMU_PSEPK,Glmu,Bifunctional protein GlmU,Control,R2,774606.38
Q88BX6,GLMU_PSEPK,Glmu,Bifunctional protein GlmU,Control,R3,866390.6
Q88BX8,GLMS_PSEPK,Glms,Glutamine--fructose-6-phosphate aminotransferase [isomerizing],Control,R1,718238
Q88BX8,GLMS_PSEPK,Glms,Glutamine--fructose-6-phosphate aminotransferase [isomerizing],Control,R2,564517.06
Q88BX8,GLMS_PSEPK,Glms,Glutamine--fructose-6-phosphate aminotransferase [isomerizing],Control,R3,582430
Q88BY7,Q88BY7_PSEPK,Pp_5400,IrrE N-terminal-like domain-containing protein,Control,R1,82886.6
Q88BY7,Q88BY7_PSEPK,Pp_5400,IrrE N-terminal-like domain-containing protein,Control,R2,1013.04
Q88BY7,Q88BY7_PSEPK,Pp_5400,IrrE N-terminal-like domain-containing protein,Control,R3,0
Q88BY9,Q88BY9_PSEPK,Pp_5395,N(4)-bis(aminopropyl)spermidine synthase C-terminal domain-containing protein,Control,R1,838567.5
Q88BY9,Q88BY9_PSEPK,Pp_5395,N(4)-bis(aminopropyl)spermidine synthase C-terminal domain-containing protein,Control,R2,1035265.54
Q88BY9,Q88BY9_PSEPK,Pp_5395,N(4)-bis(aminopropyl)spermidine synthase C-terminal domain-containing protein,Control,R3,851641.6
Q88BZ1,Q88BZ1_PSEPK,Pp_5392,Beta-propeller fold lactonase family protein,Control,R1,624388
Q88BZ1,Q88BZ1_PSEPK,Pp_5392,Beta-propeller fold lactonase family protein,Control,R2,812085.04
Q88BZ1,Q88BZ1_PSEPK,Pp_5392,Beta-propeller fold lactonase family protein,Control,R3,811071.6
Q88BZ2,Q88BZ2_PSEPK,Pp_5391,Uncharacterized protein,Control,R1,129334.1
Q88BZ2,Q88BZ2_PSEPK,Pp_5391,Uncharacterized protein,Control,R2,25568.6
Q88BZ2,Q88BZ2_PSEPK,Pp_5391,Uncharacterized protein,Control,R3,90160.1
Q88BZ4,Q88BZ4_PSEPK,Pp_5389,Isoprenylcysteine carboxyl methyltransferase,Control,R1,0
Q88BZ4,Q88BZ4_PSEPK,Pp_5389,Isoprenylcysteine carboxyl methyltransferase,Control,R2,1013.04
Q88BZ4,Q88BZ4_PSEPK,Pp_5389,Isoprenylcysteine carboxyl methyltransferase,Control,R3,0
Q88BZ5,Q88BZ5_PSEPK,Cusf,Probable exported copper efflux protein,Control,R1,18822.6
Q88BZ5,Q88BZ5_PSEPK,Cusf,Probable exported copper efflux protein,Control,R2,2026.08
Q88BZ5,Q88BZ5_PSEPK,Cusf,Probable exported copper efflux protein,Control,R3,0
Q88C00,Q88C00_PSEPK,Copr-ii,Transcriptional activator protein,Control,R1,25342.9
Q88C00,Q88C00_PSEPK,Copr-ii,Transcriptional activator protein,Control,R2,2026.08
Q88C00,Q88C00_PSEPK,Copr-ii,Transcriptional activator protein,Control,R3,17387.9
Q88C03,Q88C03_PSEPK,Copa-ii,Copper resistance protein A,Control,R1,256460.6
Q88C03,Q88C03_PSEPK,Copa-ii,Copper resistance protein A,Control,R2,221155.2
Q88C03,Q88C03_PSEPK,Copa-ii,Copper resistance protein A,Control,R3,256521.8
Q88C04,Q88C04_PSEPK,Copb-ii,Copper resistance protein B,Control,R1,462236
Q88C04,Q88C04_PSEPK,Copb-ii,Copper resistance protein B,Control,R2,462904.14
Q88C04,Q88C04_PSEPK,Copb-ii,Copper resistance protein B,Control,R3,284971.4
Q88C05,Q88C05_PSEPK,Pp_5378,Metal-binding protein,Control,R1,171641.2
Q88C05,Q88C05_PSEPK,Pp_5378,Metal-binding protein,Control,R2,134588.14
Q88C05,Q88C05_PSEPK,Pp_5378,Metal-binding protein,Control,R3,133433.7
Q88C17,Q88C17_PSEPK,Lpd,Dihydrolipoyl dehydrogenase,Control,R1,191173.5
Q88C17,Q88C17_PSEPK,Lpd,Dihydrolipoyl dehydrogenase,Control,R2,130831.24
Q88C17,Q88C17_PSEPK,Lpd,Dihydrolipoyl dehydrogenase,Control,R3,202656.8
Q88C18,Q88C18_PSEPK,Pp_5365,Fatty acid methyltransferase,Control,R1,299408.8
Q88C18,Q88C18_PSEPK,Pp_5365,Fatty acid methyltransferase,Control,R2,359725.7
Q88C18,Q88C18_PSEPK,Pp_5365,Fatty acid methyltransferase,Control,R3,402375.9
Q88C20,Q88C20_PSEPK,Pp_5363,DUF3617 domain-containing protein,Control,R1,21592.3
Q88C20,Q88C20_PSEPK,Pp_5363,DUF3617 domain-containing protein,Control,R2,1013.04
Q88C20,Q88C20_PSEPK,Pp_5363,DUF3617 domain-containing protein,Control,R3,25375
Q88C29,Q88C29_PSEPK,Pp_5354,Cell wall assembly protein,Control,R1,266188
Q88C29,Q88C29_PSEPK,Pp_5354,Cell wall assembly protein,Control,R2,328031
Q88C29,Q88C29_PSEPK,Pp_5354,Cell wall assembly protein,Control,R3,333509
Q88C30,Q88C30_PSEPK,Pp_5353,Tim44-like domain-containing protein,Control,R1,160837.27
Q88C30,Q88C30_PSEPK,Pp_5353,Tim44-like domain-containing protein,Control,R2,275155.12
Q88C30,Q88C30_PSEPK,Pp_5353,Tim44-like domain-containing protein,Control,R3,2062196.8
Q88C31,Q88C31_PSEPK,Uvrd,DNA 3'-5' helicase,Control,R1,530846.7
Q88C31,Q88C31_PSEPK,Uvrd,DNA 3'-5' helicase,Control,R2,566003.6
Q88C31,Q88C31_PSEPK,Uvrd,DNA 3'-5' helicase,Control,R3,477940.9
Q88C32,Q88C32_PSEPK,Zwf,Glucose-6-phosphate 1-dehydrogenase,Control,R1,0
Q88C32,Q88C32_PSEPK,Zwf,Glucose-6-phosphate 1-dehydrogenase,Control,R2,2026.08
Q88C32,Q88C32_PSEPK,Zwf,Glucose-6-phosphate 1-dehydrogenase,Control,R3,0
Q88C33,Q88C33_PSEPK,Pp_5350,"Transcriptional regulator, RpiR family",Control,R1,73262.3
Q88C33,Q88C33_PSEPK,Pp_5350,"Transcriptional regulator, RpiR family",Control,R2,1013.04
Q88C33,Q88C33_PSEPK,Pp_5350,"Transcriptional regulator, RpiR family",Control,R3,0
Q88C36,Q88C36_PSEPK,Pyca,Pyruvate carboxylase subunit A,Control,R1,5036879.6
Q88C36,Q88C36_PSEPK,Pyca,Pyruvate carboxylase subunit A,Control,R2,5115147.6
Q88C36,Q88C36_PSEPK,Pyca,Pyruvate carboxylase subunit A,Control,R3,5183318.7
Q88C37,Q88C37_PSEPK,Pycb,Pyruvate carboxylase subunit B,Control,R1,5685034.7
Q88C37,Q88C37_PSEPK,Pycb,Pyruvate carboxylase subunit B,Control,R2,6256432.66
Q88C37,Q88C37_PSEPK,Pycb,Pyruvate carboxylase subunit B,Control,R3,6579428.5
Q88C38,Q88C38_PSEPK,Pp_5345,"Acetyltransferase, GNAT family",Control,R1,102258.32
Q88C38,Q88C38_PSEPK,Pp_5345,"Acetyltransferase, GNAT family",Control,R2,2026.08
Q88C38,Q88C38_PSEPK,Pp_5345,"Acetyltransferase, GNAT family",Control,R3,62752.2
Q88C42,Q88C42_PSEPK,Potf-iv,Putrescine-binding periplasmic protein,Control,R1,15697.3
Q88C42,Q88C42_PSEPK,Potf-iv,Putrescine-binding periplasmic protein,Control,R2,5065.2
Q88C42,Q88C42_PSEPK,Potf-iv,Putrescine-binding periplasmic protein,Control,R3,0
Q88C43,Q88C43_PSEPK,Apha,Acetylpolyamine aminohydrolase,Control,R1,0
Q88C43,Q88C43_PSEPK,Apha,Acetylpolyamine aminohydrolase,Control,R2,4052.16
Q88C43,Q88C43_PSEPK,Apha,Acetylpolyamine aminohydrolase,Control,R3,15739.9
Q88C45,Q88C45_PSEPK,Aspa,Aspartate ammonia-lyase,Control,R1,27687.7
Q88C45,Q88C45_PSEPK,Aspa,Aspartate ammonia-lyase,Control,R2,32342.04
Q88C45,Q88C45_PSEPK,Aspa,Aspartate ammonia-lyase,Control,R3,25820.7
Q88C46,Q88C46_PSEPK,Pp_5337,LysR family transcriptional regulator,Control,R1,51090.8
Q88C46,Q88C46_PSEPK,Pp_5337,LysR family transcriptional regulator,Control,R2,48033
Q88C46,Q88C46_PSEPK,Pp_5337,LysR family transcriptional regulator,Control,R3,58224.7
Q88C47,Q88C47_PSEPK,Pure,N5-carboxyaminoimidazole ribonucleotide mutase,Control,R1,773279.3
Q88C47,Q88C47_PSEPK,Pure,N5-carboxyaminoimidazole ribonucleotide mutase,Control,R2,690996.28
Q88C47,Q88C47_PSEPK,Pure,N5-carboxyaminoimidazole ribonucleotide mutase,Control,R3,782812.6
Q88C48,Q88C48_PSEPK,Purk,N5-carboxyaminoimidazole ribonucleotide synthase,Control,R1,889116
Q88C48,Q88C48_PSEPK,Purk,N5-carboxyaminoimidazole ribonucleotide synthase,Control,R2,987942.04
Q88C48,Q88C48_PSEPK,Purk,N5-carboxyaminoimidazole ribonucleotide synthase,Control,R3,846162
Q88C51,Q88C51_PSEPK,Pp_5332,Putative glucose-6-phosphate 1-epimerase,Control,R1,161456.35
Q88C51,Q88C51_PSEPK,Pp_5332,Putative glucose-6-phosphate 1-epimerase,Control,R2,95691.02
Q88C51,Q88C51_PSEPK,Pp_5332,Putative glucose-6-phosphate 1-epimerase,Control,R3,179811.9
Q88C52,Q88C52_PSEPK,Pp_5331,Long-chain acyl-CoA thioester hydrolase,Control,R1,51603.8
Q88C52,Q88C52_PSEPK,Pp_5331,Long-chain acyl-CoA thioester hydrolase,Control,R2,1013.04
Q88C52,Q88C52_PSEPK,Pp_5331,Long-chain acyl-CoA thioester hydrolase,Control,R3,0
Q88C54,Q88C54_PSEPK,Pp_5329,Phosphate-binding protein,Control,R1,280859.1
Q88C54,Q88C54_PSEPK,Pp_5329,Phosphate-binding protein,Control,R2,88108.86
Q88C54,Q88C54_PSEPK,Pp_5329,Phosphate-binding protein,Control,R3,156325.6
Q88C58,Q88C58_PSEPK,Phou,Phosphate-specific transport system accessory protein PhoU,Control,R1,80800.85
Q88C58,Q88C58_PSEPK,Phou,Phosphate-specific transport system accessory protein PhoU,Control,R2,113026.78
Q88C58,Q88C58_PSEPK,Phou,Phosphate-specific transport system accessory protein PhoU,Control,R3,136140.1
Q88C59,Q88C59_PSEPK,Pp_5324,Response regulator,Control,R1,555384.7
Q88C59,Q88C59_PSEPK,Pp_5324,Response regulator,Control,R2,445675.4
Q88C59,Q88C59_PSEPK,Pp_5324,Response regulator,Control,R3,479537.6
Q88C61,Q88C61_PSEPK,Pp_5322,Metal ion transporter,Control,R1,0
Q88C61,Q88C61_PSEPK,Pp_5322,Metal ion transporter,Control,R2,2026.08
Q88C61,Q88C61_PSEPK,Pp_5322,Metal ion transporter,Control,R3,0
Q88C63,Q88C63_PSEPK,Phob,Phosphate regulon transcriptional regulatory protein PhoB,Control,R1,31614.8
Q88C63,Q88C63_PSEPK,Phob,Phosphate regulon transcriptional regulatory protein PhoB,Control,R2,2026.08
Q88C63,Q88C63_PSEPK,Phob,Phosphate regulon transcriptional regulatory protein PhoB,Control,R3,74804.4
Q88C64,Q88C64_PSEPK,Pp_5319,Lipoprotein,Control,R1,778455.38
Q88C64,Q88C64_PSEPK,Pp_5319,Lipoprotein,Control,R2,14098.26
Q88C64,Q88C64_PSEPK,Pp_5319,Lipoprotein,Control,R3,0
Q88C69,Q88C69_PSEPK,Alkt,Rubredoxin-NAD(+) reductase,Control,R1,51193.7
Q88C69,Q88C69_PSEPK,Alkt,Rubredoxin-NAD(+) reductase,Control,R2,2026.08
Q88C69,Q88C69_PSEPK,Alkt,Rubredoxin-NAD(+) reductase,Control,R3,0
Q88C70,Q88C70_PSEPK,Hupa,DNA-binding protein HU-alpha,Control,R1,289143.57
Q88C70,Q88C70_PSEPK,Hupa,DNA-binding protein HU-alpha,Control,R2,162330.14
Q88C70,Q88C70_PSEPK,Hupa,DNA-binding protein HU-alpha,Control,R3,350355.6
Q88C72,Q88C72_PSEPK,Pp_5311,Signal transduction protein,Control,R1,490719.4
Q88C72,Q88C72_PSEPK,Pp_5311,Signal transduction protein,Control,R2,600805.32
Q88C72,Q88C72_PSEPK,Pp_5311,Signal transduction protein,Control,R3,527872.7
Q88C74,Q88C74_PSEPK,Oxyr,Hydrogen peroxide-inducible genes activator,Control,R1,629631.6
Q88C74,Q88C74_PSEPK,Oxyr,Hydrogen peroxide-inducible genes activator,Control,R2,519641.3
Q88C74,Q88C74_PSEPK,Oxyr,Hydrogen peroxide-inducible genes activator,Control,R3,453511.5
Q88C75,Q88C75_PSEPK,Tonb,Protein TonB,Control,R1,0
Q88C75,Q88C75_PSEPK,Tonb,Protein TonB,Control,R2,2026.08
Q88C75,Q88C75_PSEPK,Tonb,Protein TonB,Control,R3,0
Q88C77,Q88C77_PSEPK,Exbb,Biopolymer transport protein ExbB,Control,R1,0
Q88C77,Q88C77_PSEPK,Exbb,Biopolymer transport protein ExbB,Control,R2,2026.08
Q88C77,Q88C77_PSEPK,Exbb,Biopolymer transport protein ExbB,Control,R3,0
Q88C78,Q88C78_PSEPK,Pp_5305,Epimerase/dehydratase-related protein,Control,R1,113348
Q88C78,Q88C78_PSEPK,Pp_5305,Epimerase/dehydratase-related protein,Control,R2,1013.04
Q88C78,Q88C78_PSEPK,Pp_5305,Epimerase/dehydratase-related protein,Control,R3,213141
Q88C79,Q88C79_PSEPK,Pp_5304,Lipoprotein,Control,R1,294730.3
Q88C79,Q88C79_PSEPK,Pp_5304,Lipoprotein,Control,R2,345303.92
Q88C79,Q88C79_PSEPK,Pp_5304,Lipoprotein,Control,R3,467794.1
Q88C80,Q88C80_PSEPK,Rida,Aminoacrylate/iminopropionate hydrolase/deaminase,Control,R1,2797368
Q88C80,Q88C80_PSEPK,Rida,Aminoacrylate/iminopropionate hydrolase/deaminase,Control,R2,2730541.04
Q88C80,Q88C80_PSEPK,Rida,Aminoacrylate/iminopropionate hydrolase/deaminase,Control,R3,3082950.7
Q88C81,Q88C81_PSEPK,Spot,"guanosine-3',5'-bis(diphosphate) 3'-diphosphatase",Control,R1,619171.5
Q88C81,Q88C81_PSEPK,Spot,"guanosine-3',5'-bis(diphosphate) 3'-diphosphatase",Control,R2,669240.04
Q88C81,Q88C81_PSEPK,Spot,"guanosine-3',5'-bis(diphosphate) 3'-diphosphatase",Control,R3,489592.4
Q88C82,RPOZ_PSEPK,Rpoz,DNA-directed RNA polymerase subunit omega,Control,R1,469513.2
Q88C82,RPOZ_PSEPK,Rpoz,DNA-directed RNA polymerase subunit omega,Control,R2,615067.34
Q88C82,RPOZ_PSEPK,Rpoz,DNA-directed RNA polymerase subunit omega,Control,R3,530950.5
Q88C84,Q88C84_PSEPK,Puua-ii,Glutamate-putrescine ligase,Control,R1,122313
Q88C84,Q88C84_PSEPK,Puua-ii,Glutamate-putrescine ligase,Control,R2,107728
Q88C84,Q88C84_PSEPK,Puua-ii,Glutamate-putrescine ligase,Control,R3,105669
Q88C87,KGUA_PSEPK,Gmk,Guanylate kinase,Control,R1,283573.59
Q88C87,KGUA_PSEPK,Gmk,Guanylate kinase,Control,R2,322920.12
Q88C87,KGUA_PSEPK,Gmk,Guanylate kinase,Control,R3,338415.76
Q88C88,Q88C88_PSEPK,Pp_5295,YicC family protein,Control,R1,883648.3
Q88C88,Q88C88_PSEPK,Pp_5295,YicC family protein,Control,R2,713415.08
Q88C88,Q88C88_PSEPK,Pp_5295,YicC family protein,Control,R3,761681
Q88C89,RNPH_PSEPK,Rph,Ribonuclease PH,Control,R1,101105
Q88C89,RNPH_PSEPK,Rph,Ribonuclease PH,Control,R2,111116
Q88C89,RNPH_PSEPK,Rph,Ribonuclease PH,Control,R3,127707
Q88C90,Q88C90_PSEPK,Pp_5293,Orotate phosphoribosyltransferase,Control,R1,0
Q88C90,Q88C90_PSEPK,Pp_5293,Orotate phosphoribosyltransferase,Control,R2,1013.04
Q88C90,Q88C90_PSEPK,Pp_5293,Orotate phosphoribosyltransferase,Control,R3,0
Q88C91,Q88C91_PSEPK,Pp_5292,Catabolite repression control protein,Control,R1,814789.9
Q88C91,Q88C91_PSEPK,Pp_5292,Catabolite repression control protein,Control,R2,717635.28
Q88C91,Q88C91_PSEPK,Pp_5292,Catabolite repression control protein,Control,R3,765593.4
Q88C92,PYRE_PSEPK,Pyre,Orotate phosphoribosyltransferase,Control,R1,1379391.4
Q88C92,PYRE_PSEPK,Pyre,Orotate phosphoribosyltransferase,Control,R2,1382937.24
Q88C92,PYRE_PSEPK,Pyre,Orotate phosphoribosyltransferase,Control,R3,1360881.4
Q88C93,ALGC_PSEPK,Algc,Phosphomannomutase/phosphoglucomutase,Control,R1,512036.4
Q88C93,ALGC_PSEPK,Algc,Phosphomannomutase/phosphoglucomutase,Control,R2,421547.72
Q88C93,ALGC_PSEPK,Algc,Phosphomannomutase/phosphoglucomutase,Control,R3,459735.8
Q88C95,DUT_PSEPK,Dut,Deoxyuridine 5'-triphosphate nucleotidohydrolase,Control,R1,117031
Q88C95,DUT_PSEPK,Dut,Deoxyuridine 5'-triphosphate nucleotidohydrolase,Control,R2,100537
Q88C95,DUT_PSEPK,Dut,Deoxyuridine 5'-triphosphate nucleotidohydrolase,Control,R3,100959
Q88C96,Q88C96_PSEPK,Dfp,Coenzyme A biosynthesis bifunctional protein CoaBC,Control,R1,798683.2
Q88C96,Q88C96_PSEPK,Dfp,Coenzyme A biosynthesis bifunctional protein CoaBC,Control,R2,517289.66
Q88C96,Q88C96_PSEPK,Dfp,Coenzyme A biosynthesis bifunctional protein CoaBC,Control,R3,640854
Q88C98,Q88C98_PSEPK,Dppa-iv,Periplasmic dipeptide transport protein,Control,R1,681244.2
Q88C98,Q88C98_PSEPK,Dppa-iv,Periplasmic dipeptide transport protein,Control,R2,368327.76
Q88C98,Q88C98_PSEPK,Dppa-iv,Periplasmic dipeptide transport protein,Control,R3,418367.5
Q88C99,RL28_PSEPK,Rpmb,Large ribosomal subunit protein bL28,Control,R1,3186649
Q88C99,RL28_PSEPK,Rpmb,Large ribosomal subunit protein bL28,Control,R2,3448841.16
Q88C99,RL28_PSEPK,Rpmb,Large ribosomal subunit protein bL28,Control,R3,3687408
Q88CA0,RL33_PSEPK,Rpmg,Large ribosomal subunit protein bL33,Control,R1,1419795
Q88CA0,RL33_PSEPK,Rpmg,Large ribosomal subunit protein bL33,Control,R2,1393491
Q88CA0,RL33_PSEPK,Rpmg,Large ribosomal subunit protein bL33,Control,R3,1572404
Q88CA2,Q88CA2_PSEPK,Pp_5279,(S)-ureidoglycine aminohydrolase cupin domain-containing protein,Control,R1,119717
Q88CA2,Q88CA2_PSEPK,Pp_5279,(S)-ureidoglycine aminohydrolase cupin domain-containing protein,Control,R2,72359.94
Q88CA2,Q88CA2_PSEPK,Pp_5279,(S)-ureidoglycine aminohydrolase cupin domain-containing protein,Control,R3,81216.8
Q88CA3,Q88CA3_PSEPK,Kaub,4-guanidinobutyraldehyde dehydrogenase,Control,R1,810917
Q88CA3,Q88CA3_PSEPK,Kaub,4-guanidinobutyraldehyde dehydrogenase,Control,R2,594570.38
Q88CA3,Q88CA3_PSEPK,Kaub,4-guanidinobutyraldehyde dehydrogenase,Control,R3,643110.9
Q88CA8,Q88CA8_PSEPK,Pp_5273,Oxidoreductase,Control,R1,193511.1
Q88CA8,Q88CA8_PSEPK,Pp_5273,Oxidoreductase,Control,R2,120883.54
Q88CA8,Q88CA8_PSEPK,Pp_5273,Oxidoreductase,Control,R3,70564.2
Q88CB0,Q88CB0_PSEPK,Lrp,Leucine-responsive regulatory protein,Control,R1,42126.3
Q88CB0,Q88CB0_PSEPK,Lrp,Leucine-responsive regulatory protein,Control,R2,36772.22
Q88CB0,Q88CB0_PSEPK,Lrp,Leucine-responsive regulatory protein,Control,R3,90619.9
Q88CB1,DADA2_PSEPK,Dada2,D-amino acid dehydrogenase 2,Control,R1,1196927.2
Q88CB1,DADA2_PSEPK,Dada2,D-amino acid dehydrogenase 2,Control,R2,1094877.78
Q88CB1,DADA2_PSEPK,Dada2,D-amino acid dehydrogenase 2,Control,R3,1267574.5
Q88CB2,DADX_PSEPK,Dadx,"Alanine racemase, catabolic",Control,R1,107568.5
Q88CB2,DADX_PSEPK,Dadx,"Alanine racemase, catabolic",Control,R2,142451.98
Q88CB2,DADX_PSEPK,Dadx,"Alanine racemase, catabolic",Control,R3,204237
Q88CB4,Q88CB4_PSEPK,Pp_5267,Cytochrome c5,Control,R1,1352258
Q88CB4,Q88CB4_PSEPK,Pp_5267,Cytochrome c5,Control,R2,352105.46
Q88CB4,Q88CB4_PSEPK,Pp_5267,Cytochrome c5,Control,R3,1273351.6
Q88CB6,XPT_PSEPK,Xpt,Xanthine phosphoribosyltransferase,Control,R1,1026157
Q88CB6,XPT_PSEPK,Xpt,Xanthine phosphoribosyltransferase,Control,R2,1079165.46
Q88CB6,XPT_PSEPK,Xpt,Xanthine phosphoribosyltransferase,Control,R3,944840.7
Q88CC3,Q88CC3_PSEPK,Amab,aldehyde dehydrogenase (NAD(+)),Control,R1,247735.1
Q88CC3,Q88CC3_PSEPK,Amab,aldehyde dehydrogenase (NAD(+)),Control,R2,78058.46
Q88CC3,Q88CC3_PSEPK,Amab,aldehyde dehydrogenase (NAD(+)),Control,R3,140780.2
Q88CC9,Q88CC9_PSEPK,Pp_5252,Amidohydrolase 3 domain-containing protein,Control,R1,0
Q88CC9,Q88CC9_PSEPK,Pp_5252,Amidohydrolase 3 domain-containing protein,Control,R2,18773.78
Q88CC9,Q88CC9_PSEPK,Pp_5252,Amidohydrolase 3 domain-containing protein,Control,R3,89791.5
Q88CE6,Q88CE6_PSEPK,Ubik,Ubiquinone biosynthesis accessory factor UbiK,Control,R1,231967.6
Q88CE6,Q88CE6_PSEPK,Ubik,Ubiquinone biosynthesis accessory factor UbiK,Control,R2,124327.58
Q88CE6,Q88CE6_PSEPK,Ubik,Ubiquinone biosynthesis accessory factor UbiK,Control,R3,234101.5
Q88CE7,Q88CE7_PSEPK,Glnk,Activator of NRII(GlnL/NtrB) phosphatase,Control,R1,7687899.9
Q88CE7,Q88CE7_PSEPK,Glnk,Activator of NRII(GlnL/NtrB) phosphatase,Control,R2,8998860.84
Q88CE7,Q88CE7_PSEPK,Glnk,Activator of NRII(GlnL/NtrB) phosphatase,Control,R3,8696525.8
Q88CE8,Q88CE8_PSEPK,Amtb,Ammonium transporter,Control,R1,738414
Q88CE8,Q88CE8_PSEPK,Amtb,Ammonium transporter,Control,R2,867060
Q88CE8,Q88CE8_PSEPK,Amtb,Ammonium transporter,Control,R3,811277
Q88CE9,Q88CE9_PSEPK,Pp_5232,Transcriptional regulator SutA RNAP-binding domain-containing protein,Control,R1,243289.6
Q88CE9,Q88CE9_PSEPK,Pp_5232,Transcriptional regulator SutA RNAP-binding domain-containing protein,Control,R2,267978.9
Q88CE9,Q88CE9_PSEPK,Pp_5232,Transcriptional regulator SutA RNAP-binding domain-containing protein,Control,R3,270679.1
Q88CF0,Q88CF0_PSEPK,Had,(S)-2-haloacid dehalogenase,Control,R1,475057.5
Q88CF0,Q88CF0_PSEPK,Had,(S)-2-haloacid dehalogenase,Control,R2,283367.82
Q88CF0,Q88CF0_PSEPK,Had,(S)-2-haloacid dehalogenase,Control,R3,347293.6
Q88CF2,Q88CF2_PSEPK,Pp_5229,DUF484 family protein,Control,R1,103891.5
Q88CF2,Q88CF2_PSEPK,Pp_5229,DUF484 family protein,Control,R2,171691.84
Q88CF2,Q88CF2_PSEPK,Pp_5229,DUF484 family protein,Control,R3,118080.2
Q88CF3,DAPF_PSEPK,Dapf,Diaminopimelate epimerase,Control,R1,163483.3
Q88CF3,DAPF_PSEPK,Dapf,Diaminopimelate epimerase,Control,R2,188619.88
Q88CF3,DAPF_PSEPK,Dapf,Diaminopimelate epimerase,Control,R3,127837.94
Q88CF4,Q88CF4_PSEPK,Lysa-ii,Diaminopimelate decarboxylase,Control,R1,1100804
Q88CF4,Q88CF4_PSEPK,Lysa-ii,Diaminopimelate decarboxylase,Control,R2,1101815.26
Q88CF4,Q88CF4_PSEPK,Lysa-ii,Diaminopimelate decarboxylase,Control,R3,1316090.3
Q88CF5,Q88CF5_PSEPK,Pp_5226,"Lipoprotein, Lppl family",Control,R1,49627.1
Q88CF5,Q88CF5_PSEPK,Pp_5226,"Lipoprotein, Lppl family",Control,R2,2026.08
Q88CF5,Q88CF5_PSEPK,Pp_5226,"Lipoprotein, Lppl family",Control,R3,31015.8
Q88CF6,CYAY_PSEPK,Cyay,Iron-sulfur cluster assembly protein CyaY,Control,R1,312606
