Protein.Group,Protein.Names,Protein,Protein.Description,Sample,Replicate,Top_3pep_counts_mean,%_of protein_abundance_Top3-method,log10_%_abundance
P0A0Z9,ARGA_PSEPK,Arga,Amino-acid acetyltransferase,PP_0815,R2,1561114.333,0.032235251,-1.491668941
P0A0Z9,ARGA_PSEPK,Arga,Amino-acid acetyltransferase,PP_0815,R3,1343863.333,0.028518956,-1.544866375
P0A116,DNAA_PSEPK,Dnaa,Chromosomal replication initiator protein DnaA,PP_0812_15,R1,1415829,0.030646139,-1.513624234
P0A116,DNAA_PSEPK,Dnaa,Chromosomal replication initiator protein DnaA,PP_0812_15,R2,1740000,0.037357023,-1.427627737
P0A116,DNAA_PSEPK,Dnaa,Chromosomal replication initiator protein DnaA,PP_0812_15,R3,1468361,0.031836336,-1.49707692
P0A116,DNAA_PSEPK,Dnaa,Chromosomal replication initiator protein DnaA,PP_0815,R1,1478767.333,0.029582218,-1.528969274
P0A116,DNAA_PSEPK,Dnaa,Chromosomal replication initiator protein DnaA,PP_0815,R2,1345811.667,0.027789494,-1.556119363
P0A116,DNAA_PSEPK,Dnaa,Chromosomal replication initiator protein DnaA,PP_0815,R3,1464887.667,0.031087288,-1.507417157
P0A120,DPO3B_PSEPK,Dnan,Beta sliding clamp,PP_0812_15,R1,4529511.333,0.098042937,-1.008583687
P0A120,DPO3B_PSEPK,Dnan,Beta sliding clamp,PP_0812_15,R2,4460015,0.095754531,-1.018840666
P0A120,DPO3B_PSEPK,Dnan,Beta sliding clamp,PP_0812_15,R3,3154562.067,0.068395781,-1.164970684
P0A120,DPO3B_PSEPK,Dnan,Beta sliding clamp,PP_0815,R1,4747423.667,0.094970531,-1.022411132
P0A120,DPO3B_PSEPK,Dnan,Beta sliding clamp,PP_0815,R2,5646787.333,0.116599793,-0.93330222
P0A120,DPO3B_PSEPK,Dnan,Beta sliding clamp,PP_0815,R3,4897508,0.103933051,-0.983246325
P0A124,RSMG_PSEPK,Rsmg,Ribosomal RNA small subunit methyltransferase G,PP_0812_15,R1,883412,0.019121777,-1.718471743
P0A124,RSMG_PSEPK,Rsmg,Ribosomal RNA small subunit methyltransferase G,PP_0812_15,R2,729331.1333,0.015658414,-1.805252232
P0A124,RSMG_PSEPK,Rsmg,Ribosomal RNA small subunit methyltransferase G,PP_0812_15,R3,893794.3333,0.019378843,-1.712672164
P0A124,RSMG_PSEPK,Rsmg,Ribosomal RNA small subunit methyltransferase G,PP_0815,R1,806607.6667,0.016135901,-1.792206777
P0A124,RSMG_PSEPK,Rsmg,Ribosomal RNA small subunit methyltransferase G,PP_0815,R2,754813.0667,0.015586039,-1.807264243
P0A124,RSMG_PSEPK,Rsmg,Ribosomal RNA small subunit methyltransferase G,PP_0815,R3,882035,0.018718211,-1.727735661
P0A126,IHFA_PSEPK,Ihfa,Integration host factor subunit alpha,PP_0812_15,R1,1089507.467,0.023582789,-1.627404827
P0A126,IHFA_PSEPK,Ihfa,Integration host factor subunit alpha,PP_0812_15,R2,1930656.933,0.041450343,-1.382471876
P0A126,IHFA_PSEPK,Ihfa,Integration host factor subunit alpha,PP_0812_15,R3,2034562.067,0.04411245,-1.355438818
P0A126,IHFA_PSEPK,Ihfa,Integration host factor subunit alpha,PP_0815,R1,1692206.5,0.033851993,-1.470415763
P0A126,IHFA_PSEPK,Ihfa,Integration host factor subunit alpha,PP_0815,R2,1564328.833,0.032301627,-1.490775602
P0A126,IHFA_PSEPK,Ihfa,Integration host factor subunit alpha,PP_0815,R3,1784109.5,0.037861693,-1.421799974
P0A128,IHFB_PSEPK,Ihfb,Integration host factor subunit beta,PP_0812_15,R1,101624.6,0.002199702,-2.657636188
P0A128,IHFB_PSEPK,Ihfb,Integration host factor subunit beta,PP_0812_15,R2,125697.0667,0.00269866,-2.568851842
P0A128,IHFB_PSEPK,Ihfb,Integration host factor subunit beta,PP_0812_15,R3,124513.7667,0.002699651,-2.56869239
P0A128,IHFB_PSEPK,Ihfb,Integration host factor subunit beta,PP_0815,R1,21623.33333,0.000432567,-3.363946479
P0A128,IHFB_PSEPK,Ihfb,Integration host factor subunit beta,PP_0815,R2,148097.5667,0.003058048,-2.514555729
P0A128,IHFB_PSEPK,Ihfb,Integration host factor subunit beta,PP_0815,R3,15394.13333,0.000326688,-3.485866235
P0A130,CPOB_PSEPK,Cpob,Cell division coordinator CpoB,PP_0812_15,R1,227163.2,0.004917031,-2.30829706
P0A130,CPOB_PSEPK,Cpob,Cell division coordinator CpoB,PP_0812_15,R2,334521.0667,0.007182018,-2.143753512
P0A130,CPOB_PSEPK,Cpob,Cell division coordinator CpoB,PP_0812_15,R3,810724.3667,0.017577757,-1.755036535
P0A130,CPOB_PSEPK,Cpob,Cell division coordinator CpoB,PP_0815,R1,548350.3333,0.010969554,-1.95981101
P0A130,CPOB_PSEPK,Cpob,Cell division coordinator CpoB,PP_0815,R2,698143.4,0.014415874,-1.841159016
P0A130,CPOB_PSEPK,Cpob,Cell division coordinator CpoB,PP_0815,R3,899407,0.019086873,-1.719265216
P0A136,KAD_PSEPK,Adk,Adenylate kinase,PP_0812_15,R1,7544785.733,0.163309659,-0.786988127
P0A136,KAD_PSEPK,Adk,Adenylate kinase,PP_0812_15,R2,6285328.467,0.134943197,-0.869849007
P0A136,KAD_PSEPK,Adk,Adenylate kinase,PP_0812_15,R3,7087281.033,0.153663207,-0.813430107
P0A136,KAD_PSEPK,Adk,Adenylate kinase,PP_0815,R1,6802842.867,0.136088466,-0.866178683
P0A136,KAD_PSEPK,Adk,Adenylate kinase,PP_0815,R2,8493704.333,0.17538542,-0.756006513
P0A136,KAD_PSEPK,Adk,Adenylate kinase,PP_0815,R3,8736020.333,0.185392498,-0.731907843
P0A138,PAL_PSEPK,Pal,Peptidoglycan-associated lipoprotein,PP_0812_15,R1,5630000,0.121863419,-0.914126643
P0A138,PAL_PSEPK,Pal,Peptidoglycan-associated lipoprotein,PP_0812_15,R2,3973333.333,0.085305693,-1.069021984
P0A138,PAL_PSEPK,Pal,Peptidoglycan-associated lipoprotein,PP_0812_15,R3,4506666.667,0.097711499,-1.010054324
P0A138,PAL_PSEPK,Pal,Peptidoglycan-associated lipoprotein,PP_0815,R1,5583333.333,0.111692609,-0.951975566
P0A138,PAL_PSEPK,Pal,Peptidoglycan-associated lipoprotein,PP_0815,R2,8203333.333,0.169389586,-0.771113293
P0A138,PAL_PSEPK,Pal,Peptidoglycan-associated lipoprotein,PP_0815,R3,8553333.333,0.181515584,-0.741086082
P0A140,YIDC_PSEPK,Yidc,Membrane protein insertase YidC,PP_0812_15,R1,2814785.733,0.060927071,-1.215189696
P0A140,YIDC_PSEPK,Yidc,Membrane protein insertase YidC,PP_0812_15,R2,2508661.8,0.053859849,-1.268734868
P0A140,YIDC_PSEPK,Yidc,Membrane protein insertase YidC,PP_0812_15,R3,2387281.033,0.051759943,-1.286006213
P0A140,YIDC_PSEPK,Yidc,Membrane protein insertase YidC,PP_0815,R1,2369387.667,0.047398762,-1.324232999
P0A140,YIDC_PSEPK,Yidc,Membrane protein insertase YidC,PP_0815,R2,2008163,0.041466302,-1.382304691
P0A140,YIDC_PSEPK,Yidc,Membrane protein insertase YidC,PP_0815,R3,2070206.533,0.043933135,-1.357207804
P0A147,HPF_PSEPK,Hpf,Ribosome hibernation promoting factor,PP_0812_15,R1,2558042.667,0.055369773,-1.256727254
P0A147,HPF_PSEPK,Hpf,Ribosome hibernation promoting factor,PP_0812_15,R2,2696113.333,0.05788435,-1.237438841
P0A147,HPF_PSEPK,Hpf,Ribosome hibernation promoting factor,PP_0812_15,R3,2666438.333,0.057812504,-1.237978217
P0A147,HPF_PSEPK,Hpf,Ribosome hibernation promoting factor,PP_0815,R1,3561013.667,0.071236819,-1.147295482
P0A147,HPF_PSEPK,Hpf,Ribosome hibernation promoting factor,PP_0815,R2,3696593,0.076330478,-1.117302016
P0A147,HPF_PSEPK,Hpf,Ribosome hibernation promoting factor,PP_0815,R3,3741057.667,0.079391302,-1.100227077
P0A149,Y002_PSEPK,Pp_0002,Uncharacterized protein PP_0002,PP_0812_15,R1,396727.1333,0.008587305,-2.066143133
P0A149,Y002_PSEPK,Pp_0002,Uncharacterized protein PP_0002,PP_0812_15,R2,456794.8,0.00980718,-2.008455834
P0A149,Y002_PSEPK,Pp_0002,Uncharacterized protein PP_0002,PP_0812_15,R3,155559.7667,0.003372776,-2.472012478
P0A149,Y002_PSEPK,Pp_0002,Uncharacterized protein PP_0002,PP_0815,R1,608256.1667,0.012167949,-1.914782602
P0A149,Y002_PSEPK,Pp_0002,Uncharacterized protein PP_0002,PP_0815,R2,577326.0667,0.011921132,-1.923682486
P0A149,Y002_PSEPK,Pp_0002,Uncharacterized protein PP_0002,PP_0815,R3,682585.8667,0.014485577,-1.839064188
P0A151,PARB_PSEPK,Parb,Probable chromosome-partitioning protein ParB,PP_0812_15,R1,393218.4667,0.008511358,-2.070001132
P0A151,PARB_PSEPK,Parb,Probable chromosome-partitioning protein ParB,PP_0812_15,R2,809719.8,0.017384323,-1.759842226
P0A151,PARB_PSEPK,Parb,Probable chromosome-partitioning protein ParB,PP_0812_15,R3,1060286.367,0.022988647,-1.638486584
P0A151,PARB_PSEPK,Parb,Probable chromosome-partitioning protein ParB,PP_0815,R1,1266092.333,0.025327729,-1.596403743
P0A151,PARB_PSEPK,Parb,Probable chromosome-partitioning protein ParB,PP_0815,R2,1094541.067,0.022601039,-1.645871592
P0A151,PARB_PSEPK,Parb,Probable chromosome-partitioning protein ParB,PP_0815,R3,1071662.2,0.022742407,-1.643163567
P0A157,RL7_PSEPK,Rpll,Large ribosomal subunit protein bL12,PP_0812_15,R1,28581452.4,0.618656039,-0.208550743
P0A157,RL7_PSEPK,Rpll,Large ribosomal subunit protein bL12,PP_0812_15,R2,30585328.47,0.656653349,-0.182663836
P0A157,RL7_PSEPK,Rpll,Large ribosomal subunit protein bL12,PP_0812_15,R3,31423947.7,0.681319756,-0.166649018
P0A157,RL7_PSEPK,Rpll,Large ribosomal subunit protein bL12,PP_0815,R1,35200482.07,0.704173194,-0.152320511
P0A157,RL7_PSEPK,Rpll,Large ribosomal subunit protein bL12,PP_0815,R2,37328214.47,0.77078555,-0.113066436
P0A157,RL7_PSEPK,Rpll,Large ribosomal subunit protein bL12,PP_0815,R3,43429714.33,0.921648867,-0.035434507
P0A165,RS21_PSEPK,Rpsu,Small ribosomal subunit protein bS21,PP_0812_15,R1,12083333.33,0.26154819,-0.582448281
P0A165,RS21_PSEPK,Rpsu,Small ribosomal subunit protein bS21,PP_0812_15,R2,11830000,0.253984819,-0.59519224
P0A165,RS21_PSEPK,Rpsu,Small ribosomal subunit protein bS21,PP_0812_15,R3,11293333.33,0.244856922,-0.611087614
P0A165,RS21_PSEPK,Rpsu,Small ribosomal subunit protein bS21,PP_0815,R1,10540000,0.210848972,-0.676028511
P0A165,RS21_PSEPK,Rpsu,Small ribosomal subunit protein bS21,PP_0815,R2,10030000,0.207108194,-0.683802719
P0A165,RS21_PSEPK,Rpsu,Small ribosomal subunit protein bS21,PP_0815,R3,9743333.333,0.206769311,-0.684513919
P0A171,RP54_PSEPK,Rpon,RNA polymerase sigma-54 factor,PP_0812_15,R1,2280000,0.049351438,-1.306700191
P0A171,RP54_PSEPK,Rpon,RNA polymerase sigma-54 factor,PP_0812_15,R2,2125848,0.045641008,-1.340644776
P0A171,RP54_PSEPK,Rpon,RNA polymerase sigma-54 factor,PP_0812_15,R3,2606666.667,0.056516562,-1.247824262
P0A171,RP54_PSEPK,Rpon,RNA polymerase sigma-54 factor,PP_0815,R1,2083333.333,0.041676347,-1.38011036
P0A171,RP54_PSEPK,Rpon,RNA polymerase sigma-54 factor,PP_0815,R2,2043333.333,0.04219253,-1.374764432
P0A171,RP54_PSEPK,Rpon,RNA polymerase sigma-54 factor,PP_0815,R3,1866666.667,0.039613689,-1.402154707
P0A173,TOLB_PSEPK,Tolb,Tol-Pal system protein TolB,PP_0812_15,R1,4943333.333,0.107000266,-0.970615141
P0A173,TOLB_PSEPK,Tolb,Tol-Pal system protein TolB,PP_0812_15,R2,4970000,0.106703681,-0.971820596
P0A173,TOLB_PSEPK,Tolb,Tol-Pal system protein TolB,PP_0812_15,R3,5426666.667,0.117658521,-0.929376615
P0A173,TOLB_PSEPK,Tolb,Tol-Pal system protein TolB,PP_0815,R1,4960000,0.099223046,-1.003387446
P0A173,TOLB_PSEPK,Tolb,Tol-Pal system protein TolB,PP_0815,R2,4020000,0.083008468,-1.080877599
P0A173,TOLB_PSEPK,Tolb,Tol-Pal system protein TolB,PP_0815,R3,3610000,0.076610046,-1.115714277
P0A175,MNME_PSEPK,Mnme,tRNA modification GTPase MnmE,PP_0812_15,R1,411783.1333,0.008913197,-2.049966484
P0A175,MNME_PSEPK,Mnme,tRNA modification GTPase MnmE,PP_0812_15,R2,169059.7333,0.003629637,-2.440136805
P0A175,MNME_PSEPK,Mnme,tRNA modification GTPase MnmE,PP_0812_15,R3,254740.4333,0.005523166,-2.257811878
P0A175,MNME_PSEPK,Mnme,tRNA modification GTPase MnmE,PP_0815,R1,754535.8333,0.015094222,-1.821189253
P0A175,MNME_PSEPK,Mnme,tRNA modification GTPase MnmE,PP_0815,R2,949152.4,0.019598927,-1.707767702
P0A175,MNME_PSEPK,Mnme,tRNA modification GTPase MnmE,PP_0815,R3,624224.2,0.013247048,-1.877880878
P0AE22,APHA_ECOLI,Apha,Class B acid phosphatase,PP_0812_15,R1,22146666.67,0.479372737,-0.319326668
P0AE22,APHA_ECOLI,Apha,Class B acid phosphatase,PP_0812_15,R2,21193333.33,0.455011406,-0.341977716
P0AE22,APHA_ECOLI,Apha,Class B acid phosphatase,PP_0812_15,R3,20050614.37,0.434728311,-0.361782077
P0AE22,APHA_ECOLI,Apha,Class B acid phosphatase,PP_0815,R1,23950000,0.47911128,-0.319563604
P0AE22,APHA_ECOLI,Apha,Class B acid phosphatase,PP_0815,R2,18437268.73,0.380708816,-0.419407066
P0AE22,APHA_ECOLI,Apha,Class B acid phosphatase,PP_0815,R3,20153333.33,0.427686369,-0.368874591
P13645,K1C10_HUMAN,Krt10,"Keratin, type I cytoskeletal 10",PP_0812_15,R1,670157.7333,0.01450581,-1.838458004
P13645,K1C10_HUMAN,Krt10,"Keratin, type I cytoskeletal 10",PP_0812_15,R2,15985.4,0.000343199,-3.464453477
P13645,K1C10_HUMAN,Krt10,"Keratin, type I cytoskeletal 10",PP_0812_15,R3,11843.1,0.000256777,-3.590444364
P13645,K1C10_HUMAN,Krt10,"Keratin, type I cytoskeletal 10",PP_0815,R1,16217.5,0.000324425,-3.488885216
P13645,K1C10_HUMAN,Krt10,"Keratin, type I cytoskeletal 10",PP_0815,R2,11806.2,0.000243785,-3.612993516
P13645,K1C10_HUMAN,Krt10,"Keratin, type I cytoskeletal 10",PP_0815,R3,11545.6,0.000245016,-3.610804972
P32377,MVD1_YEAST,Mvd1,Diphosphomevalonate decarboxylase,PP_0812_15,R1,119513333.3,2.586910013,0.412781322
P32377,MVD1_YEAST,Mvd1,Diphosphomevalonate decarboxylase,PP_0812_15,R2,110800000,2.378826541,0.376362775
P32377,MVD1_YEAST,Mvd1,Diphosphomevalonate decarboxylase,PP_0812_15,R3,117710000,2.552134738,0.406903599
P32377,MVD1_YEAST,Mvd1,Diphosphomevalonate decarboxylase,PP_0815,R1,121263333.3,2.425830096,0.38486038
P32377,MVD1_YEAST,Mvd1,Diphosphomevalonate decarboxylase,PP_0815,R2,127030000,2.623026304,0.418802646
P32377,MVD1_YEAST,Mvd1,Diphosphomevalonate decarboxylase,PP_0815,R3,100151874.3,2.125384956,0.327437602
P35527,K1C9_HUMAN,Krt9,"Keratin, type I cytoskeletal 9",PP_0812_15,R1,117790.0667,0.002549609,-2.59352637
P35527,K1C9_HUMAN,Krt9,"Keratin, type I cytoskeletal 9",PP_0812_15,R2,15985.4,0.000343199,-3.464453477
P35527,K1C9_HUMAN,Krt9,"Keratin, type I cytoskeletal 9",PP_0812_15,R3,11843.1,0.000256777,-3.590444364
P35527,K1C9_HUMAN,Krt9,"Keratin, type I cytoskeletal 9",PP_0815,R1,41001.66667,0.000820224,-3.086067612
P35527,K1C9_HUMAN,Krt9,"Keratin, type I cytoskeletal 9",PP_0815,R2,11806.2,0.000243785,-3.612993516
P35527,K1C9_HUMAN,Krt9,"Keratin, type I cytoskeletal 9",PP_0815,R3,11545.6,0.000245016,-3.610804972
P35908,K22E_HUMAN,Krt2,"Keratin, type II cytoskeletal 2 epidermal",PP_0812_15,R1,53239.46667,0.001152388,-2.938401341
P35908,K22E_HUMAN,Krt2,"Keratin, type II cytoskeletal 2 epidermal",PP_0812_15,R2,15985.4,0.000343199,-3.464453477
P35908,K22E_HUMAN,Krt2,"Keratin, type II cytoskeletal 2 epidermal",PP_0812_15,R3,11843.1,0.000256777,-3.590444364
P35908,K22E_HUMAN,Krt2,"Keratin, type II cytoskeletal 2 epidermal",PP_0815,R1,16217.5,0.000324425,-3.488885216
P35908,K22E_HUMAN,Krt2,"Keratin, type II cytoskeletal 2 epidermal",PP_0815,R2,11806.2,0.000243785,-3.612993516
P35908,K22E_HUMAN,Krt2,"Keratin, type II cytoskeletal 2 epidermal",PP_0815,R3,11545.6,0.000245016,-3.610804972
P59300,ARGB_PSEPK,Argb,Acetylglutamate kinase,PP_0812_15,R1,2373876,0.051383418,-1.289177008
P59300,ARGB_PSEPK,Argb,Acetylglutamate kinase,PP_0812_15,R2,1665328.467,0.035753859,-1.446677079
P59300,ARGB_PSEPK,Argb,Acetylglutamate kinase,PP_0812_15,R3,1231228.733,0.026694942,-1.573571019
P59300,ARGB_PSEPK,Argb,Acetylglutamate kinase,PP_0815,R1,1765405.833,0.035316319,-1.452024565
P59300,ARGB_PSEPK,Argb,Acetylglutamate kinase,PP_0815,R2,2940000,0.060707686,-1.216756322
P59300,ARGB_PSEPK,Argb,Acetylglutamate kinase,PP_0815,R3,2473333.333,0.052488139,-1.279938829
P59308,ARGC2_PSEPK,Argc2,N-acetyl-gamma-glutamyl-phosphate reductase 2,PP_0812_15,R1,14357.2,0.000310767,-3.507565287
P59308,ARGC2_PSEPK,Argc2,N-acetyl-gamma-glutamyl-phosphate reductase 2,PP_0812_15,R2,15985.4,0.000343199,-3.464453477
P59308,ARGC2_PSEPK,Argc2,N-acetyl-gamma-glutamyl-phosphate reductase 2,PP_0812_15,R3,11843.1,0.000256777,-3.590444364
P59308,ARGC2_PSEPK,Argc2,N-acetyl-gamma-glutamyl-phosphate reductase 2,PP_0815,R1,16217.5,0.000324425,-3.488885216
P59308,ARGC2_PSEPK,Argc2,N-acetyl-gamma-glutamyl-phosphate reductase 2,PP_0815,R2,11806.2,0.000243785,-3.612993516
P59308,ARGC2_PSEPK,Argc2,N-acetyl-gamma-glutamyl-phosphate reductase 2,PP_0815,R3,11545.6,0.000245016,-3.610804972
P59319,ARGD_PSEPK,Argd,Acetylornithine aminotransferase,PP_0812_15,R1,2847533.667,0.061635913,-1.21016617
P59319,ARGD_PSEPK,Argd,Acetylornithine aminotransferase,PP_0812_15,R2,3900000,0.083731259,-1.077112378
P59319,ARGD_PSEPK,Argd,Acetylornithine aminotransferase,PP_0812_15,R3,3367281.033,0.073007857,-1.136630397
P59319,ARGD_PSEPK,Argd,Acetylornithine aminotransferase,PP_0815,R1,3890000,0.077818074,-1.108919521
P59319,ARGD_PSEPK,Argd,Acetylornithine aminotransferase,PP_0815,R2,3983333.333,0.082251343,-1.084857002
P59319,ARGD_PSEPK,Argd,Acetylornithine aminotransferase,PP_0815,R3,3520000,0.0747001,-1.126678816
P59351,Y396_PSEPK,Pp_0396,UPF0229 protein PP_0396,PP_0812_15,R1,1176750.667,0.025471201,-1.593950585
P59351,Y396_PSEPK,Pp_0396,UPF0229 protein PP_0396,PP_0812_15,R2,1230170.333,0.026411208,-1.578211736
P59351,Y396_PSEPK,Pp_0396,UPF0229 protein PP_0396,PP_0812_15,R3,1327185.667,0.028775437,-1.540978078
P59351,Y396_PSEPK,Pp_0396,UPF0229 protein PP_0396,PP_0815,R1,1670000,0.033407759,-1.476152651
P59351,Y396_PSEPK,Pp_0396,UPF0229 protein PP_0396,PP_0815,R2,1603333.333,0.033107026,-1.480079831
P59351,Y396_PSEPK,Pp_0396,UPF0229 protein PP_0396,PP_0815,R3,1453333.333,0.030842087,-1.510856245
P59374,RS11_PSEPK,Rpsk,Small ribosomal subunit protein uS11,PP_0812_15,R1,10758612.33,0.232874117,-0.632878779
P59374,RS11_PSEPK,Rpsk,Small ribosomal subunit protein uS11,PP_0812_15,R2,10958269.27,0.23526915,-0.628435017
P59374,RS11_PSEPK,Rpsk,Small ribosomal subunit protein uS11,PP_0812_15,R3,11061228.73,0.239824536,-0.620106388
P59374,RS11_PSEPK,Rpsk,Small ribosomal subunit protein uS11,PP_0815,R1,9414411.5,0.188331972,-0.725075945
P59374,RS11_PSEPK,Rpsk,Small ribosomal subunit protein uS11,PP_0815,R2,10353935.4,0.213797094,-0.669998201
P59374,RS11_PSEPK,Rpsk,Small ribosomal subunit protein uS11,PP_0815,R3,9444565.8,0.20042898,-0.698039483
P59392,SELD_PSEPK,Seld,"Selenide, water dikinase",PP_0812_15,R1,14357.2,0.000310767,-3.507565287
P59392,SELD_PSEPK,Seld,"Selenide, water dikinase",PP_0812_15,R2,370035.4667,0.007944496,-2.099933633
P59392,SELD_PSEPK,Seld,"Selenide, water dikinase",PP_0812_15,R3,11843.1,0.000256777,-3.590444364
P59392,SELD_PSEPK,Seld,"Selenide, water dikinase",PP_0815,R1,175866.6667,0.00351815,-2.45368559
P59392,SELD_PSEPK,Seld,"Selenide, water dikinase",PP_0815,R2,317275.7333,0.006551386,-2.183666796
P59392,SELD_PSEPK,Seld,"Selenide, water dikinase",PP_0815,R3,383527.2,0.008139068,-2.089425309
P59400,HISX_PSEPK,Hisd,Histidinol dehydrogenase,PP_0812_15,R1,2113333.333,0.045743877,-1.339667034
P59400,HISX_PSEPK,Hisd,Histidinol dehydrogenase,PP_0812_15,R2,2296666.667,0.049308408,-1.307079018
P59400,HISX_PSEPK,Hisd,Histidinol dehydrogenase,PP_0812_15,R3,2506666.667,0.054348408,-1.264813175
P59400,HISX_PSEPK,Hisd,Histidinol dehydrogenase,PP_0815,R1,2370000,0.047411012,-1.324120776
P59400,HISX_PSEPK,Hisd,Histidinol dehydrogenase,PP_0815,R2,2416666.667,0.049901442,-1.3018869
P59400,HISX_PSEPK,Hisd,Histidinol dehydrogenase,PP_0815,R3,2460000,0.052205184,-1.282286372
P59560,Y1352_PSEPK,Pp_1352,UPF0234 protein PP_1352,PP_0812_15,R1,5224785.733,0.113092407,-0.946566553
P59560,Y1352_PSEPK,Pp_1352,UPF0234 protein PP_1352,PP_0812_15,R2,5015328.467,0.107676863,-0.967877604
P59560,Y1352_PSEPK,Pp_1352,UPF0234 protein PP_1352,PP_0812_15,R3,5210614.367,0.112974173,-0.947020828
P59560,Y1352_PSEPK,Pp_1352,UPF0234 protein PP_1352,PP_0815,R1,2322072.5,0.046452239,-1.332993347
P59560,Y1352_PSEPK,Pp_1352,UPF0234 protein PP_1352,PP_0815,R2,5436666.667,0.112261038,-0.949770946
P59560,Y1352_PSEPK,Pp_1352,UPF0234 protein PP_1352,PP_0815,R3,4306666.667,0.091394441,-1.03908022
P59604,ASSY_PSEPK,Argg,Argininosuccinate synthase,PP_0812_15,R1,12545313,0.271547909,-0.566153536
P59604,ASSY_PSEPK,Argg,Argininosuccinate synthase,PP_0812_15,R2,11772347.33,0.252747042,-0.597313918
P59604,ASSY_PSEPK,Argg,Argininosuccinate synthase,PP_0812_15,R3,11153947.7,0.241834826,-0.616481157
P59604,ASSY_PSEPK,Argg,Argininosuccinate synthase,PP_0815,R1,10487424,0.209797208,-0.678200296
P59604,ASSY_PSEPK,Argg,Argininosuccinate synthase,PP_0815,R2,11771802.67,0.243074455,-0.614260679
P59604,ASSY_PSEPK,Argg,Argininosuccinate synthase,PP_0815,R3,11990430.67,0.254456356,-0.594386697
P59612,ARGJ_PSEPK,Argj,Arginine biosynthesis bifunctional protein ArgJ,PP_0812_15,R1,2987085,0.064656552,-1.189387457
P59612,ARGJ_PSEPK,Argj,Arginine biosynthesis bifunctional protein ArgJ,PP_0812_15,R2,3262818.333,0.070051253,-1.154584091
P59612,ARGJ_PSEPK,Argj,Arginine biosynthesis bifunctional protein ArgJ,PP_0812_15,R3,3127090.667,0.067800159,-1.168769287
P59612,ARGJ_PSEPK,Argj,Arginine biosynthesis bifunctional protein ArgJ,PP_0815,R1,2479646.667,0.049604455,-1.304479321
P59612,ARGJ_PSEPK,Argj,Arginine biosynthesis bifunctional protein ArgJ,PP_0815,R2,2905937.667,0.060004337,-1.221817358
P59612,ARGJ_PSEPK,Argj,Arginine biosynthesis bifunctional protein ArgJ,PP_0815,R3,2975974,0.063154987,-1.199592347
P59618,ARLY_PSEPK,Argh,Argininosuccinate lyase,PP_0812_15,R1,3382125.667,0.073207353,-1.135445297
P59618,ARLY_PSEPK,Argh,Argininosuccinate lyase,PP_0812_15,R2,3610813.667,0.077522558,-1.110571908
P59618,ARLY_PSEPK,Argh,Argininosuccinate lyase,PP_0812_15,R3,3703300.667,0.080293282,-1.095320787
P59618,ARLY_PSEPK,Argh,Argininosuccinate lyase,PP_0815,R1,3395473.333,0.067925243,-1.167968798
P59618,ARLY_PSEPK,Argh,Argininosuccinate lyase,PP_0815,R2,3474737,0.071749402,-1.144181714
P59618,ARLY_PSEPK,Argh,Argininosuccinate lyase,PP_0815,R3,3328355,0.070633083,-1.150991838
P65117,IF1_PSEPK,Infa,Translation initiation factor IF-1,PP_0812_15,R1,959142.9333,0.020761001,-1.682751706
P65117,IF1_PSEPK,Infa,Translation initiation factor IF-1,PP_0812_15,R2,917980.5333,0.019708632,-1.705343513
P65117,IF1_PSEPK,Infa,Translation initiation factor IF-1,PP_0812_15,R3,992457.4667,0.021518012,-1.667197857
P65117,IF1_PSEPK,Infa,Translation initiation factor IF-1,PP_0815,R1,968290,0.019370299,-1.712863676
P65117,IF1_PSEPK,Infa,Translation initiation factor IF-1,PP_0815,R2,1857297.667,0.038351103,-1.416222139
P65117,IF1_PSEPK,Infa,Translation initiation factor IF-1,PP_0815,R3,1658404,0.035194018,-1.453531143
Q59692,FTSZ_PSEPK,Ftsz,Cell division protein FtsZ,PP_0812_15,R1,1634940.667,0.035388891,-1.451133041
Q59692,FTSZ_PSEPK,Ftsz,Cell division protein FtsZ,PP_0812_15,R2,1727185.667,0.037081905,-1.43083796
Q59692,FTSZ_PSEPK,Ftsz,Cell division protein FtsZ,PP_0812_15,R3,1753333.333,0.038014977,-1.420045271
Q59692,FTSZ_PSEPK,Ftsz,Cell division protein FtsZ,PP_0815,R1,1982769,0.039664593,-1.401597002
Q59692,FTSZ_PSEPK,Ftsz,Cell division protein FtsZ,PP_0815,R2,2067948,0.042700795,-1.369564038
Q59692,FTSZ_PSEPK,Ftsz,Cell division protein FtsZ,PP_0815,R3,1870000,0.039684428,-1.401379873
Q877U6,Q877U6_PSEPK,Pp_1157,Acetolactate synthase,PP_0812_15,R1,5140000,0.111257189,-0.953671919
Q877U6,Q877U6_PSEPK,Pp_1157,Acetolactate synthase,PP_0812_15,R2,5246666.667,0.112643591,-0.948293512
Q877U6,Q877U6_PSEPK,Pp_1157,Acetolactate synthase,PP_0812_15,R3,5483333.333,0.118887142,-0.924865113
Q877U6,Q877U6_PSEPK,Pp_1157,Acetolactate synthase,PP_0815,R1,3791799,0.075853598,-1.120023815
Q877U6,Q877U6_PSEPK,Pp_1157,Acetolactate synthase,PP_0815,R2,4113333.333,0.084935697,-1.070909747
